item_id,sku,title,start_time,end_time,price,watch_count,fetched_at
227104891517,9-017,Garnet Square Cut Earrings K14 White Gold ~1cm January Birthstone New Unused,2025-11-27T03:44:05.000Z,,158.61,1,2026-04-20 13:31:22
227104895495,9-018,K10 White Gold Necklace Diamond & Color Stone Pendant 40cm New Unused,2025-11-27T03:49:04.000Z,,303.67,1,2026-04-20 13:31:22
227104899242,9-020,K14 White Gold Earrings High-Clarity White Gemstone ~5mm New Unused,2025-11-27T03:52:58.000Z,,169.35,0,2026-04-20 13:31:22
227104901798,S-021,K18 Yellow Gold Akoya Pearl Earrings 4mm Elegant Drop Style w/ Case New,2025-11-27T03:55:44.000Z,,169.35,0,2026-04-20 13:31:22
227104921430,S-410,LOUIS VUITTON Monogram Porte-Feuille International Long Wallet M61217 A Rank,2025-11-27T04:13:51.000Z,,151.6,1,2026-04-20 13:31:22
227283268824,m56012343426,LV × TM Card Case Porte Carte-Cris Cross M14091,2026-04-02T05:54:47.000Z,,769.99,0,2026-04-20 13:31:22
227283269056,m17354805291,Louis Vuitton Chain Wallet - Size N/A - Material N/A - Color N/A - Used -,2026-04-02T05:55:38.000Z,,529.99,0,2026-04-20 13:31:22
227283269182,m24514421850,Louis Vuitton Organizer Do Posh M28044 7.5cm Monogram Canvas Blueberry New,2026-04-02T05:56:05.000Z,,889.99,0,2026-04-20 13:31:22
227283269364,m65462692559,Louis Vuitton Card Case Brown/Red Leather Monogram 4 Card Pockets Excellent,2026-04-02T05:56:42.000Z,,529.99,0,2026-04-20 13:31:22
227283269427,m96109718721,Louis Vuitton Vernis Card Case Zipper Orange Leather Good Condition,2026-04-02T05:56:56.000Z,,439.99,0,2026-04-20 13:31:22
227283269527,m17094546813,Louis Vuitton Monogram Eclipse Coin Card Holder M81930,2026-04-02T05:57:18.000Z,,569.99,0,2026-04-20 13:31:22
227283269643,2JL6WbWc3BWtdm9wjr7SSy,Louis Vuitton Card Case M26655 Monogram Canvas Silver Good Condition + Dust Bag,2026-04-02T05:57:45.000Z,,629.99,0,2026-04-20 13:31:22
227283269819,2JL6WbWmDY3MFb2KrxHjA7,Louis Vuitton Card Case M15333 Monogram Snowy Pearl Vivienne Excellent,2026-04-02T05:58:10.000Z,,889.99,0,2026-04-20 13:31:22
227283270026,2JL6WbZMwaN4ZhumcA9E3f,Louis Vuitton Monogram Card Case 6.5cm Canvas Multi Snowy Pearl Vivienne New,2026-04-02T05:58:36.000Z,,829.99,0,2026-04-20 13:31:22
227283270240,2JLmD5sPD8GJuTZegXuC82,Louis Vuitton Passport Case Monogram Canvas Brown M60181 SA Condition,2026-04-02T05:59:07.000Z,,529.99,4,2026-04-20 13:31:22
227283270693,2JMYQAq3oZTJfZ4jUvbmWR,Louis Vuitton Monogram Card Case M15332 Frozen Orchid New with Box,2026-04-02T05:59:48.000Z,,689.99,0,2026-04-20 13:31:22
227283270997,58YzQUkvHrLu4HFtaWQaGW,Louis Vuitton Monogram Card Case M14550 Leather Noir Coin Pass Pouch Used,2026-04-02T06:00:18.000Z,,809.99,0,2026-04-20 13:31:22
227283271282,oJTQQM4ejNdQmiTTaiRVLo,Louis Vuitton Monogram Compact Wallet M83476 Brown Canvas Excellent + Dust Bag,2026-04-02T06:00:46.000Z,,829.99,0,2026-04-20 13:31:22
227283271403,m21755385479,Louis Vuitton Ladies Key Holder Key Ring Charm Vuitton,2026-04-02T06:01:07.000Z,,419.99,0,2026-04-20 13:31:22
227283271735,m61320926182,Louis Vuitton Monogram Eclipse Mini Key Pouch Black SSS Condition No Accessories,2026-04-02T06:01:46.000Z,,869.99,0,2026-04-20 13:31:22
227283272421,2JMbM9AhBMSKKfGmnRtyJ4,Louis Vuitton Pochette Clé M62650 Key Case Brown Unisex Used No Accessories,2026-04-02T06:02:33.000Z,,529.99,0,2026-04-20 13:31:22
227283273105,2JPEYfPg6ujVaRECnZkXt2,LOUIS VUITTON Porte-Cles LV Capucines Bag Charm M63080,2026-04-02T06:03:05.000Z,,529.99,0,2026-04-20 13:31:22
227283273963,m12098977191,Louis Vuitton Stole - Brand New Authentic LOUIS VUITTON Shawl,2026-04-02T06:03:57.000Z,,619.99,0,2026-04-20 13:31:22
227283274366,m12174325390,Louis Vuitton Stole NIGO Collaboration,2026-04-02T06:04:13.000Z,,729.99,0,2026-04-20 13:31:22
227283275503,m13445812713,LOUIS VUITTON Flower Pattern Stole,2026-04-02T06:04:52.000Z,,539.99,0,2026-04-20 13:31:22
227283277009,m17576846323,Louis Vuitton Portomonee Rosary Misty Lilac,2026-04-02T06:05:52.000Z,,619.99,0,2026-04-20 13:31:22
227283277934,m20275342527,Louis Vuitton Bandou BB Scarf 100% Silk Multicolor Flower Accessories New,2026-04-02T06:07:09.000Z,,459.99,0,2026-04-20 13:31:22
227283278054,m20809895850,Louis Vuitton LV × TM Cover Takashi Murakami Passport Case Multicolor,2026-04-02T06:07:23.000Z,,829.99,0,2026-04-20 13:31:22
227283278195,m23354573365,Louis Vuitton Bandou BB Scarf 90cm Silk White Orange Black Balloon New Boxed,2026-04-02T06:07:38.000Z,,429.99,0,2026-04-20 13:31:22
227283278293,m24974051701,Louis Vuitton Portefeuille Flora Fragment Case Pink Leather Excellent with Box,2026-04-02T06:07:52.000Z,,539.99,0,2026-04-20 13:31:22
227283278825,m38060799623,Louis Vuitton Coin Case Mini Wallet Small Item Holder,2026-04-02T06:08:41.000Z,,529.99,0,2026-04-20 13:31:22
227283279506,m45467245127,Louis Vuitton Coin Case Porte-Monnaie Learning Monogram Mini,2026-04-02T06:09:26.000Z,,379.99,0,2026-04-20 13:31:22
227283281642,m48398428083,Louis Vuitton Scarf 90x90 Silk Pink Blue Excellent Condition No Accessories,2026-04-02T06:10:20.000Z,,649.99,0,2026-04-20 13:31:22
227283282296,m48535233029,Louis Vuitton Monogram Scarf Silk 70x70cm Brown Good Condition No Tags,2026-04-02T06:10:33.000Z,,409.99,0,2026-04-20 13:31:22
227283282538,m51278715656,Louis Vuitton Epi Green Fragment Case Leather Simple Stylish Excellent,2026-04-02T06:10:49.000Z,,529.99,0,2026-04-20 13:31:22
227283283072,m52237088185,Louis Vuitton Monogram Empreinte Wallet Size 9.5x7.5cm Black Condition A+,2026-04-02T06:11:13.000Z,,759.99,0,2026-04-20 13:31:22
227283283266,m53055568321,Louis Vuitton William Wilson 86cm Silk Scarf Yellow Vintage Art Piece,2026-04-02T06:11:29.000Z,,469.99,0,2026-04-20 13:31:22
227283283536,m58761959993,Louis Vuitton Bandou 120cm Silk Monogram Noir New with Box,2026-04-02T06:12:00.000Z,,419.99,0,2026-04-20 13:31:22
227283284652,m63021068061,Louis Vuitton Bandeau BB Painted Dot 120x5cm Silk White Pumpkin New,2026-04-02T06:13:19.000Z,,559.99,0,2026-04-20 13:31:22
227283285263,m63905396945,Louis Vuitton Bandana Scarf M76101 120cm Silk Pink Multi Good Condition,2026-04-02T06:14:04.000Z,,829.99,0,2026-04-20 13:31:22
227283285698,m64498550236,Louis Vuitton Mylockme Wallet Black Leather Used Logo Plate Elegant Design,2026-04-02T06:14:40.000Z,,529.99,0,2026-04-20 13:31:22
227283286058,m67535799999,Louis Vuitton Mahina Port Cart Recto Verso 13x9cm Tropical Coral Used,2026-04-02T06:15:17.000Z,,529.99,2,2026-04-20 13:31:22
227283286245,m69027592016,LOUIS VUITTON Portemonnaie Rozari Empreinte Noir,2026-04-02T06:15:33.000Z,,529.99,0,2026-04-20 13:31:22
227283286355,m70863878555,Louis Vuitton Takashi Murakami Cherry Band Scarf New Excellent Rare Item,2026-04-02T06:15:46.000Z,,589.99,1,2026-04-20 13:31:22
227283286733,m74527167872,Louis Vuitton Murakami Scarf 120x5cm Silk Multicolor New w/ Bag & Box,2026-04-02T06:16:17.000Z,,769.99,0,2026-04-20 13:31:22
227283286978,m75078562849,Louis Vuitton Bandou BB 5x120cm Silk Multicolor White Takashi Murakami New,2026-04-02T06:16:31.000Z,,599.99,1,2026-04-20 13:31:22
227283287614,m75309137471,New Unused Louis Vuitton Monogram Essential Shawl,2026-04-02T06:16:48.000Z,,599.99,1,2026-04-20 13:31:22
227283288303,m77318258685,Louis Vuitton Murakami Bandou BB Monogram Cherry Size BB New with Bag,2026-04-02T06:17:03.000Z,,519.99,0,2026-04-20 13:31:22
227283289277,m78895542396,Louis Vuitton Monogram Multicolor BK Portemonnaie Cozy Multi Case,2026-04-02T06:17:22.000Z,,409.99,0,2026-04-20 13:31:22
227283289714,m16744022712,Louis Vuitton Card Case Porte Cartes Flora,2026-04-02T06:18:02.000Z,,529.99,0,2026-04-20 13:31:22
227283290193,m89613217793,Louis Vuitton Bandeau BB Let's Go,2026-04-02T06:18:36.000Z,,479.99,0,2026-04-20 13:31:22
227283290512,m93379926169,Louis Vuitton Monogram Cherry Pandos Scarf M96085 Red Excellent Box Ribbon,2026-04-02T06:19:12.000Z,,639.99,0,2026-04-20 13:31:22
227283291021,m95627620435,Louis Vuitton Flower Pattern Scarf 90cm Silk White/Blue/Pink New Box Tag,2026-04-02T06:19:27.000Z,,419.99,0,2026-04-20 13:31:22
227283291692,m97315710553,Louis Vuitton Takashi Murakami Scarf 52x52 Cotton Purple Monogram Used,2026-04-02T06:19:45.000Z,,439.99,0,2026-04-20 13:31:22
227283295039,UuL4VPmpadHk7Cw2M9omR6,Louis Vuitton Scarf 86cm Silk Yellow Monogram Condition 8 No Accessories,2026-04-02T06:25:56.000Z,,549.99,0,2026-04-20 13:31:22
227283295539,qGa63A3fX6ViDLySLHbF8H,Louis Vuitton I Love Monogram Scarf 66x68.5cm Silk Multicolor A Condition Box,2026-04-02T06:26:27.000Z,,799.99,0,2026-04-20 13:31:22
227283295963,xDgtP6nkPnmRyqtJBbeKsU,Louis Vuitton Carré 90 Monogram Rattan Scarf 90cm Silk Orange Excellent Box,2026-04-02T06:26:54.000Z,,629.99,0,2026-04-20 13:31:22
227283296655,m12312025551,Louis Vuitton M62935 Empreinte Portefeuille ZOE Wallet,2026-04-02T06:27:37.000Z,,439.99,0,2026-04-20 13:31:22
227283298054,m14499700252,Louis Vuitton Porte Cartes Recto Verso 13cm Monogram Mahina Pink Compact Wallet,2026-04-02T06:28:44.000Z,,559.99,1,2026-04-20 13:31:22
227283299221,m14775749215,IC-Equipped Luxury Louis Vuitton Zippy Coin Purse Eclipse,2026-04-02T06:29:07.000Z,,529.99,0,2026-04-20 13:31:22
227283299617,m14937931340,Louis Vuitton Zippy Coin Purse Epi Noir Black Excellent Condition,2026-04-02T06:29:31.000Z,,529.99,0,2026-04-20 13:31:22
227283300331,m17762557133,Louis Vuitton Folding Wallet Portefeuille Victoire Monogram Fuchsia,2026-04-02T06:30:20.000Z,,399.99,0,2026-04-20 13:31:22
227283300554,m19180478397,Louis Vuitton Pochette Clé Coin Case Virgil,2026-04-02T06:30:36.000Z,,529.99,2,2026-04-20 13:31:22
227283301021,m20701745351,Louis Vuitton Rosalie Coin Case Leather Coral Pink Embossed Logo Unused Dust Bag,2026-04-02T06:31:07.000Z,,669.99,0,2026-04-20 13:31:22
227283302357,m23692118311,Louis Vuitton Porte-Feuille Zippy 3-Fold Mini Wallet Monogram Brown New Complete,2026-04-02T06:31:46.000Z,,759.99,0,2026-04-20 13:31:22
227283302807,m23831854990,Louis Vuitton Monogram Embossed Wallet S Black Beautiful Condition,2026-04-02T06:32:16.000Z,,679.99,0,2026-04-20 13:31:22
227283303224,m25898604507,Louis Vuitton Zippy Coin Purse 11x8.5cm Calfskin Grey Gold Hardware Excellent,2026-04-02T06:33:16.000Z,,539.99,0,2026-04-20 13:31:22
227283303679,m30376220902,Louis Vuitton Mahina Leather Zippy Compact Wallet M81653 New Condition,2026-04-02T06:33:56.000Z,,759.99,0,2026-04-20 13:31:22
227283303894,m30653779944,Louis Vuitton Epi Zippy Coin Purse Coin Case Black,2026-04-02T06:34:15.000Z,,399.99,0,2026-04-20 13:31:22
227283304396,m31471902395,Louis Vuitton Monogram Giant New Box Bag,2026-04-02T06:34:59.000Z,,539.99,0,2026-04-20 13:31:22
227283304882,m32532980709,Louis Vuitton Monogram Wallet Brown Leather Box Ribbon Accessories,2026-04-02T06:36:01.000Z,,799.99,0,2026-04-20 13:31:22
227283305197,m33706535610,Louis Vuitton Monogram Compact Wallet Noir Leather Gold Access B+ Box,2026-04-02T06:36:38.000Z,,709.99,0,2026-04-20 13:31:22
227283305306,m33764007225,Louis Vuitton Portefeuille Louise Wallet 9x11.5cm Brown/Pink Compact Excellent,2026-04-02T06:36:57.000Z,,539.99,1,2026-04-20 13:31:22
227283305457,m34262139067,Louis Vuitton Porte Cartes Recto Verso 13cm Monogram Brown Mint Condition + Box,2026-04-02T06:37:18.000Z,,639.99,1,2026-04-20 13:31:22
227283305618,m34921443145,Louis Vuitton Zippy Wallet M60067 10x13cm Wool Dark Brown Monogram Excellent,2026-04-02T06:37:38.000Z,,529.99,0,2026-04-20 13:31:22
227283305740,m35765881393,Louis Vuitton Monogram Porte-Monnaie Rosalie with IC Chip Bi-Fold Wallet,2026-04-02T06:38:02.000Z,,529.99,0,2026-04-20 13:31:22
227283305804,m36302504274,Louis Vuitton Portefeuille Lou Mini Wallet Black Monogram Lambskin Excellent Box,2026-04-02T06:38:17.000Z,,539.99,0,2026-04-20 13:31:22
227283305920,m36529022559,Louis Vuitton Monogram Bifold Wallet Brown Leather Box Included,2026-04-02T06:38:35.000Z,,759.99,0,2026-04-20 13:31:22
227283306312,m37938478352,Louis Vuitton Portefeuille Juliette Compact Wallet Monogram Brown Black Used,2026-04-02T06:39:14.000Z,,529.99,0,2026-04-20 13:31:22
227283306795,m41741660656,Louis Vuitton Portefeuille Multiple 11.5x9cm Monogram Canvas Wallet Good,2026-04-02T06:40:17.000Z,,579.99,0,2026-04-20 13:31:22
227283306978,m41795161754,Louis Vuitton Portefeuille Dauphine Compact Wallet 12cm PVC Brown Monogram,2026-04-02T06:40:38.000Z,,679.99,0,2026-04-20 13:31:22
227283307631,m43756486138,Louis Vuitton Portefeuille Clara M80151 Black Monogram RFID Excellent Condition,2026-04-02T06:42:14.000Z,,799.99,0,2026-04-20 13:31:22
227283307869,m44853182725,Louis Vuitton Portefeuille Victoire Epi Leather Wallet 9.5x12 Navy Pink,2026-04-02T06:42:50.000Z,,529.99,0,2026-04-20 13:31:22
227283308023,m44872409693,Louis Vuitton Monogram Reverse Portefeuille Rosalie Wallet Brown Excellent,2026-04-02T06:43:14.000Z,,529.99,0,2026-04-20 13:31:22
227283308592,m45968967342,Louis Vuitton Monogram Dori handbag Wallet Brown Beige Gold Hardware Excellent,2026-04-02T06:44:02.000Z,,529.99,0,2026-04-20 13:31:22
227283309277,m46234950329,Louis Vuitton Portefeuille Wallet 3-Fold Black Leather Monogram Excellent Box,2026-04-02T06:44:21.000Z,,789.99,0,2026-04-20 13:31:22
227283310410,m48155940157,Louis Vuitton Monogram Tri-Fold Wallet Brown PVC Leather Mint,2026-04-02T06:45:21.000Z,,529.99,0,2026-04-20 13:31:22
227283311558,m49558600462,Louis Vuitton Monogram Empreinte Victorine Wallet Noir Unused Box,2026-04-02T06:46:57.000Z,,879.99,0,2026-04-20 13:31:22
227283311798,m49644710486,Louis Vuitton Portefeuille Louise Compact Wallet M81461 Monogram Brown Good,2026-04-02T06:47:37.000Z,,529.99,0,2026-04-20 13:31:22
227283311968,m50014999376,Louis Vuitton Portefeuille Lou Folding Wallet Black Leather Black Used w/ Ribbon,2026-04-02T06:48:08.000Z,,789.99,0,2026-04-20 13:31:22
227283312268,m50882331452,Louis Vuitton Capucines Compact Wallet 13.5cm Taurillon Leather Black Pink,2026-04-02T06:48:51.000Z,,529.99,0,2026-04-20 13:31:22
227283312357,m50943290543,"Louis Vuitton Victorine Wallet 3-Fold Black Leather Excellent + Shopper, Dust",2026-04-02T06:49:07.000Z,,529.99,0,2026-04-20 13:31:22
227283312465,m51064319516,Louis Vuitton Monogram Tri-Fold Wallet Lagoon Blue M83623 Boxed,2026-04-02T06:49:30.000Z,,619.99,0,2026-04-20 13:31:22
227283312563,m51248258817,Louis Vuitton Portefeuille Juliette Monogram Wallet Excellent Condition,2026-04-02T06:49:50.000Z,,549.99,0,2026-04-20 13:31:22
227283312654,m51764551646,Louis Vuitton Murakami Portmonnaie 11cm Monogram Multi-Color N Mint Condition,2026-04-02T06:50:14.000Z,,849.99,0,2026-04-20 13:31:22
227283312748,m52126163930,Louis Vuitton Portefeuille Victoire Black Leather Wallet Excellent Condition,2026-04-02T06:50:31.000Z,,799.99,0,2026-04-20 13:31:22
227283312820,m52776299716,Louis Vuitton Multicolor Leather Coin Case Condition: Used w/ Dust Bag,2026-04-02T06:50:46.000Z,,829.99,0,2026-04-20 13:31:22
227283312952,m53017977369,Louis Vuitton Monogram Empreinte Portefeuille Metis 11.5cm Noir A+ No Box,2026-04-02T06:51:08.000Z,,699.99,0,2026-04-20 13:31:22
227283313093,m53596711467,Louis Vuitton Capucines Tri-Fold Wallet Black,2026-04-02T06:51:24.000Z,,529.99,0,2026-04-20 13:31:22
227283313207,m53822353124,Louis Vuitton Portemonnaie Vivienne Size N/A Leather Multicolor Excellent Box &,2026-04-02T06:51:39.000Z,,759.99,0,2026-04-20 13:31:22
227283313366,m55158261464,Louis Vuitton Monogram Reverse Portefeuille Rosalie 11x8cm Brown Wallet,2026-04-02T06:51:58.000Z,,529.99,0,2026-04-20 13:31:22
227283313696,m55542959408,Louis Vuitton Since1854 Zippy Coin Case Jacquard Blue A Box Pouch,2026-04-02T06:52:16.000Z,,599.99,1,2026-04-20 13:31:22
227283314510,m55633700123,Louis Vuitton Capucines M81330 Wallet 19cm Trianon Leather Black RFID Excellent,2026-04-02T06:52:57.000Z,,769.99,0,2026-04-20 13:31:22
227283314609,m55750018459,Louis Vuitton Porte Monnaie Zippy Wallet Brown Monogram Good Condition,2026-04-02T06:53:12.000Z,,449.99,0,2026-04-20 13:31:22
227283315650,m56220559606,Louis Vuitton Monogram Wallet PVC Leather Pink Rose Used Box Dustbag,2026-04-02T06:53:38.000Z,,539.99,0,2026-04-20 13:31:22
227283317892,m56956631491,Louis Vuitton Portefeuille Lou Compact Wallet 11.5cm Black Monogram Excellent,2026-04-02T06:54:44.000Z,,859.99,0,2026-04-20 13:31:22
227283320648,m57490660066,"Louis Vuitton Portefeuille Dauphine Wallet, Leather, Brown, Excellent Condition",2026-04-02T06:55:14.000Z,,529.99,0,2026-04-20 13:31:22
227283321529,m57618238129,Louis Vuitton Portefeuille Victoire Wallet 12x9.5cm Black Leather Gold Accs,2026-04-02T06:55:33.000Z,,739.99,0,2026-04-20 13:31:22
227283322878,m58232398139,Louis Vuitton Porte- monnaie Clara Wallet Black Monogram Pre-owned,2026-04-02T06:56:08.000Z,,669.99,0,2026-04-20 13:31:22
227283324002,m58687471270,Louis Vuitton Portefeuille Zoe Wallet Monogram Beige Leather A Rank No Box,2026-04-02T06:56:55.000Z,,529.99,0,2026-04-20 13:31:22
227283324432,m60093778233,Louis Vuitton Empreinte Portefeuille Victorine Marine Rouge,2026-04-02T06:57:55.000Z,,529.99,0,2026-04-20 13:31:22
227283324826,m60982349481,Louis Vuitton Brown/Red Folding Wallet,2026-04-02T06:58:28.000Z,,429.99,0,2026-04-20 13:31:22
227283324952,m60517237438,"Louis Vuitton Zippy Coin Purse, New, Box & Dust Bag, Monogram, Excellent",2026-04-02T06:58:44.000Z,,529.99,0,2026-04-20 13:31:22
227283325122,m61303498894,Louis Vuitton Monogram Portefeuille Pilote Trion Tri-Fold Wallet,2026-04-02T06:59:11.000Z,,739.99,0,2026-04-20 13:31:22
227283325242,m61465775692,Louis Vuitton Porte Monnaie Noir Wallet 11x8.5cm Embossed Condition Good,2026-04-02T06:59:32.000Z,,649.99,0,2026-04-20 13:31:22
227283325435,m61573215317,Louis Vuitton Portefeuille Sarah Wallet 19cm Epi Leather Cocorico Red A Rank w/,2026-04-02T06:59:56.000Z,,529.99,0,2026-04-20 13:31:22
227283325713,m62170186787,"Louis Vuitton Monogram Empreinte Compact Wallet Black AB Condition, Accessories",2026-04-02T07:00:35.000Z,,839.99,0,2026-04-20 13:31:22
